Record ID,SchoolName,Borough,Building,Street,Address Line 1,City,ZipCode,Last Inspection Date,Permittee,Inspection Date,Code,Violation Description,Critical Level,LATITUDE,LONGITUDE,COMMUNITYBOARD,COUNCILDISTRICT,CENSUSTRACT,BIN,BBL,NTA
82731,ZICHRON YEHUDA-BAIS SIMCHA,Brooklyn,1051,59 STREET,1051 59 STREET,"BROOKLYN, NY 11219",11219,11/26/2019,ZICHRON YEHUDA-BAIS SIMCHA,05/29/2019,10H,Proper sanitization not provided for utensil ware washing operation.,G,40.632739633413,-74.003426272439,312,38,021400,3258938,3057027502,BK88
114493,BNOS SPINKA SCHOOL,Brooklyn,127,WALLABOUT ST,127 WALLABOUT ST,"BROOKLYN, NY 11206",11206,12/11/2019,SPINKA BNOS,05/29/2019,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,C,40.699914961678,-73.955485531869,301,33,053100,3335371,3022390001,BK75
95749,MACHON BAIS YAKOV,Brooklyn,1683,42 STREET,1683 42 STREET,"BROOKLYN, NY 11204",11204,05/29/2019,MACHON BAIS YAKOV,05/29/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.63386597634,-73.979614954693,312,39,047800,3126487,3053810048,BK88
82863,YESHIVA OF FLATBUSH / JOEL BRAVERMAN H. S.,Brooklyn,1609,AVENUE J,1609 AVENUE J,"Brooklyn, NY 11230",11230,11/14/2019,YESHIVA OF FLATBUSH JOEL BRAVERMAN H/S,05/29/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.625305409586,-73.960269048681,314,44,053200,3179705,3067090036,BK43
82361,YESHIVA MACHZIKEI HADAS,Brooklyn,4103-4109,16TH AVE,4103-4109 16TH AVE,"BROOKLYN, NY 11204",11204,05/29/2019,MACHZIKEI HADAS YESHIVA,05/29/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.63541151592,-73.980933162295,312,39,047800,3126468,3053810009,BK88
82522,BNOS YAKOV SCHOOL FOR GIRLS,Brooklyn,274,KEAP STREET,274 KEAP STREET,"BROOKLYN, NY 11211",11211,12/05/2019,"YESHIVA KEHILATH YAKOV, INC.",05/29/2019,,,,40.706626122112,-73.955989594576,301,33,052900,3060261,3022010025,BK72
341265,MS 442/BROOKLYN URBAN GARDEN CHARTER SCHOOL,Brooklyn,500,19TH ST,500 19TH ST,"BROOKLYN, NY 11215",11215,12/12/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,05/29/2019,,,,40.656936429586,-73.983114688567,307,38,150200,3017307,3008890001,BK40
330428,TALMUDICAL SCHOOL OF BROOKLYN,Brooklyn,1200,OCEAN PKWY,1200 OCEAN PKWY,"BROOKLYN, NY 11230",11230,11/06/2019,YESHIVA OF BROOKLYN,05/29/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.619557945929,-73.969609116274,312,44,044800,3256733,3054951000,BK46
304349,SAINT GREGORY THE GREAT CATHOLIC ACADEMY,Brooklyn,2520,CHURCH AVENUE,2520 CHURCH AVENUE,"BROOKLYN, NY 11226",11226,05/29/2019,ARCHDIOCESE OF NEW YORK,05/29/2019,,,,40.650579868303,-73.954260857193,317,40,079400,3338999,3051040056,BK95
82361,YESHIVA MACHZIKEI HADAS,Brooklyn,4103-4109,16TH AVE,4103-4109 16TH AVE,"BROOKLYN, NY 11204",11204,05/29/2019,MACHZIKEI HADAS YESHIVA,05/29/2019,10I,"Single service item reused, improperly stored, dispensed; not used when required.",G,40.63541151592,-73.980933162295,312,39,047800,3126468,3053810009,BK88
86408,OUR LADY OF POMPEII SCHOOL,Manhattan,240,BLEECKER STREET,240 BLEECKER STREET,"New York, NY 10014",10014,05/29/2019,OUR LADY OF POMPEII,05/29/2019,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,C,40.730607339535,-74.002651969574,102,03,006700,1009904,1005860020,MN23
82203,BE`ER HAGOLAH INSTITUTE,Brooklyn,671,LOUISIANA AVENUE,671 LOUISIANA AVENUE,"BROOKLYN, NY 11239",11239,05/29/2019,BEER HAGOLAH INSTITUTE,05/29/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.645630474319,-73.883642663652,305,42,105804,3339160,3044520080,BK93
82863,YESHIVA OF FLATBUSH / JOEL BRAVERMAN H. S.,Brooklyn,1609,AVENUE J,1609 AVENUE J,"Brooklyn, NY 11230",11230,11/14/2019,YESHIVA OF FLATBUSH JOEL BRAVERMAN H/S,05/29/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.625305409586,-73.960269048681,314,44,053200,3179705,3067090036,BK43
114493,BNOS SPINKA SCHOOL,Brooklyn,127,WALLABOUT ST,127 WALLABOUT ST,"BROOKLYN, NY 11206",11206,12/11/2019,SPINKA BNOS,05/29/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.699914961678,-73.955485531869,301,33,053100,3335371,3022390001,BK75
330428,TALMUDICAL SCHOOL OF BROOKLYN,Brooklyn,1200,OCEAN PKWY,1200 OCEAN PKWY,"BROOKLYN, NY 11230",11230,11/06/2019,YESHIVA OF BROOKLYN,05/29/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.619557945929,-73.969609116274,312,44,044800,3256733,3054951000,BK46
330428,TALMUDICAL SCHOOL OF BROOKLYN,Brooklyn,1200,OCEAN PKWY,1200 OCEAN PKWY,"BROOKLYN, NY 11230",11230,11/06/2019,YESHIVA OF BROOKLYN,05/29/2019,18A,"Current valid permit, registration or other authorization to operate establishment not available.",AV,40.619557945929,-73.969609116274,312,44,044800,3256733,3054951000,BK46
114493,BNOS SPINKA SCHOOL,Brooklyn,127,WALLABOUT ST,127 WALLABOUT ST,"BROOKLYN, NY 11206",11206,12/11/2019,SPINKA BNOS,05/29/2019,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",C,40.699914961678,-73.955485531869,301,33,053100,3335371,3022390001,BK75
347689,SUCCESS ACADEMY CHARTER SCHOOLS -FLATBUSH,Brooklyn,15,SNYDER AVE,15 SNYDER AVE,"BROOKLYN, NY 11226",11226,05/29/2019,WHITSONS SCHOOL NUTRITION CORP,05/29/2019,,,,40.648561008568,-73.957638883678,314,40,079400,3117232,3051030101,BK95
83255,YESHIVA MESIVTA ARUGATH HABOSEM,Brooklyn,40,LYNCH STREET,40 LYNCH STREET,"Brooklyn, NY 11206",11206,12/03/2019,YESHIVA MESIVTA ARUGATH HABOSEM,05/29/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.700719411886,-73.956087277906,301,33,053100,3335347,3022350055,BK75
82465,BETH CHANA SCHOOL FOR GIRLS,Brooklyn,620,BEDFORD AVENUE,620 BEDFORD AVENUE,"BROOKLYN, NY 11249",11249,05/29/2019,CHANA SCHOOL BETH,05/29/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.702710647124,-73.959555516765,301,33,053700,3060300,3022040039,BK72
95749,MACHON BAIS YAKOV,Brooklyn,1683,42 STREET,1683 42 STREET,"BROOKLYN, NY 11204",11204,05/29/2019,MACHON BAIS YAKOV,05/29/2019,18A,"Current valid permit, registration or other authorization to operate establishment not available.",AV,40.63386597634,-73.979614954693,312,39,047800,3126487,3053810048,BK88
82203,BE`ER HAGOLAH INSTITUTE,Brooklyn,671,LOUISIANA AVENUE,671 LOUISIANA AVENUE,"BROOKLYN, NY 11239",11239,05/29/2019,BEER HAGOLAH INSTITUTE,05/29/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.645630474319,-73.883642663652,305,42,105804,3339160,3044520080,BK93
82863,YESHIVA OF FLATBUSH / JOEL BRAVERMAN H. S.,Brooklyn,1609,AVENUE J,1609 AVENUE J,"Brooklyn, NY 11230",11230,11/14/2019,YESHIVA OF FLATBUSH JOEL BRAVERMAN H/S,05/29/2019,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",AV,40.625305409586,-73.960269048681,314,44,053200,3179705,3067090036,BK43
82465,BETH CHANA SCHOOL FOR GIRLS,Brooklyn,620,BEDFORD AVENUE,620 BEDFORD AVENUE,"BROOKLYN, NY 11249",11249,05/29/2019,CHANA SCHOOL BETH,05/29/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.702710647124,-73.959555516765,301,33,053700,3060300,3022040039,BK72
321038,QUEEN OF ROSARY CATHOLIC ACADEMY,Brooklyn,11,CATHERINE STREET,11 CATHERINE STREET,"Brooklyn, NY 11211",11211,11/15/2019,New York City Department of Education,05/29/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.713257072467,-73.937386580758,301,34,048100,3331619,3029210023,BK90
348745,BETH CHANA SCHOOL,Brooklyn,712,BEDFORD AVE,712 BEDFORD AVE,"BROOKLYN, NY 11206",11206,05/29/2019,BETH CHANA SCHOOL AND HIGH SCHOOL FOR GIRLS,05/29/2019,04M,Live roaches present in facility's food and/or non-food areas.,C,40.699539560095,-73.957144743329,301,33,053700,3392365,3022620024,BK72
83112,YESHIVAT MIZRACHI L'BANIM,Brooklyn,2810,NOSTRAND AVE LOWR LEVEL,2810 NOSTRAND AVE LOWR LEVEL,"BROOKLYN, NY 11229",11229,11/20/2019,YESHIVAT MIZRAHI L'BANIM,05/29/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.615716942724,-73.944775852051,315,45,064200,3211291,3076900051,BK44
357560,BOBOVER YESHIVA BNEI ZION,Brooklyn,1149,38TH ST,1149 38TH ST,"BROOKLYN, NY 11218",11218,05/29/2019,BOBOVER YESHIVA BNEI ZION,05/29/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.64308971505,-73.988851169661,312,39,022600,3123017,3052910012,BK88
82465,BETH CHANA SCHOOL FOR GIRLS,Brooklyn,620,BEDFORD AVENUE,620 BEDFORD AVENUE,"BROOKLYN, NY 11249",11249,05/29/2019,CHANA SCHOOL BETH,05/29/2019,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,C,40.702710647124,-73.959555516765,301,33,053700,3060300,3022040039,BK72
109744,THE CHEDER,Brooklyn,129,ELMWOOD AVENUE,129 ELMWOOD AVENUE,"Brooklyn, NY 11230",11230,05/29/2019,CHEDER THE,05/29/2019,10I,"Single service item reused, improperly stored, dispensed; not used when required.",G,40.627080118933,-73.975747946491,312,44,046201,3398191,3064990058,BK42
128309,ASSOCIATED BETH RIVKAH SCHOOLS,Brooklyn,470,LEFFERTS AVENUE,470 LEFFERTS AVENUE,"BROOKLYN, NY 11225",11225,05/29/2019,BETH RIVKAH SCH ASSOCIATED,05/29/2019,04A,Food Protection Certificate not held by supervisor of food operations.,C,40.662639559978,-73.945958758379,309,40,080600,3035454,3013310019,BK60
348745,BETH CHANA SCHOOL,Brooklyn,712,BEDFORD AVE,712 BEDFORD AVE,"BROOKLYN, NY 11206",11206,05/29/2019,BETH CHANA SCHOOL AND HIGH SCHOOL FOR GIRLS,05/29/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.699539560095,-73.957144743329,301,33,053700,3392365,3022620024,BK72
357560,BOBOVER YESHIVA BNEI ZION,Brooklyn,1149,38TH ST,1149 38TH ST,"BROOKLYN, NY 11218",11218,05/29/2019,BOBOVER YESHIVA BNEI ZION,05/29/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.64308971505,-73.988851169661,312,39,022600,3123017,3052910012,BK88
313312,HARLEM CHILDRENS ZONE,Manhattan,245,WEST 129TH STREET,245 WEST 129TH STREET,"NEW YORK, NY 10027",10027,10/07/2019,HARLEM CHILDREN'S ZONE INCORPORATED,05/29/2019,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",C,40.811867495684,-73.947314652445,110,09,022400,1089330,1019330020,MN03
82522,BNOS YAKOV SCHOOL FOR GIRLS,Brooklyn,274,KEAP STREET,274 KEAP STREET,"BROOKLYN, NY 11211",11211,12/05/2019,"YESHIVA KEHILATH YAKOV, INC.",05/29/2019,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",C,40.706626122112,-73.955989594576,301,33,052900,3060261,3022010025,BK72
357560,BOBOVER YESHIVA BNEI ZION,Brooklyn,1149,38TH ST,1149 38TH ST,"BROOKLYN, NY 11218",11218,05/29/2019,BOBOVER YESHIVA BNEI ZION,05/29/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.64308971505,-73.988851169661,312,39,022600,3123017,3052910012,BK88
82863,YESHIVA OF FLATBUSH / JOEL BRAVERMAN H. S.,Brooklyn,1609,AVENUE J,1609 AVENUE J,"Brooklyn, NY 11230",11230,11/14/2019,YESHIVA OF FLATBUSH JOEL BRAVERMAN H/S,05/29/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.625305409586,-73.960269048681,314,44,053200,3179705,3067090036,BK43
83167,BAIS FRIMA CHINUCH CENTER,Brooklyn,1377,42 STREET,1377 42 STREET,"BROOKLYN, NY 11219",11219,05/29/2019,BAIS FRIMA CHINUCH CENTER,05/29/2019,04A,Food Protection Certificate not held by supervisor of food operations.,C,40.638025341132,-73.986510006223,312,39,023200,3135754,3055940046,BK88
82361,YESHIVA MACHZIKEI HADAS,Brooklyn,4103-4109,16TH AVE,4103-4109 16TH AVE,"BROOKLYN, NY 11204",11204,05/29/2019,MACHZIKEI HADAS YESHIVA,05/29/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.63541151592,-73.980933162295,312,39,047800,3126468,3053810009,BK88
313312,HARLEM CHILDRENS ZONE,Manhattan,245,WEST 129TH STREET,245 WEST 129TH STREET,"NEW YORK, NY 10027",10027,10/07/2019,HARLEM CHILDREN'S ZONE INCORPORATED,05/29/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.811867495684,-73.947314652445,110,09,022400,1089330,1019330020,MN03
82465,BETH CHANA SCHOOL FOR GIRLS,Brooklyn,620,BEDFORD AVENUE,620 BEDFORD AVENUE,"BROOKLYN, NY 11249",11249,05/29/2019,CHANA SCHOOL BETH,05/29/2019,04M,Live roaches present in facility's food and/or non-food areas.,C,40.702710647124,-73.959555516765,301,33,053700,3060300,3022040039,BK72
82203,BE`ER HAGOLAH INSTITUTE,Brooklyn,671,LOUISIANA AVENUE,671 LOUISIANA AVENUE,"BROOKLYN, NY 11239",11239,05/29/2019,BEER HAGOLAH INSTITUTE,05/29/2019,10I,"Single service item reused, improperly stored, dispensed; not used when required.",G,40.645630474319,-73.883642663652,305,42,105804,3339160,3044520080,BK93
348745,BETH CHANA SCHOOL,Brooklyn,712,BEDFORD AVE,712 BEDFORD AVE,"BROOKLYN, NY 11206",11206,05/29/2019,BETH CHANA SCHOOL AND HIGH SCHOOL FOR GIRLS,05/29/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.699539560095,-73.957144743329,301,33,053700,3392365,3022620024,BK72
348745,BETH CHANA SCHOOL,Brooklyn,712,BEDFORD AVE,712 BEDFORD AVE,"BROOKLYN, NY 11206",11206,05/29/2019,BETH CHANA SCHOOL AND HIGH SCHOOL FOR GIRLS,05/29/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.699539560095,-73.957144743329,301,33,053700,3392365,3022620024,BK72
323706,CENTRAL YESHIVA TOMCHEI TMIMIM,Brooklyn,885,EASTERN PKWY,885 EASTERN PKWY,"BROOKLYN, NY 11213",11213,10/31/2019,CENTRAL YESHIVA TOMCHEI TMIMIM,05/30/2019,02B,Hot food item not held at or above 140º F.,C,40.669212390334,-73.938689763247,308,35,033700,3037283,3013880071,BK61
348775,VIZNITZER CHAIDER TIFERES YISROEL,Brooklyn,1420,43RD ST,1420 43RD ST,"BROOKLYN, NY 11219",11219,05/30/2019,VIZNITZER CHAIDER TIFERES YISROEL,05/30/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.636652862084,-73.985782474246,312,44,023200,3136245,3056060013,BK88
142536,YESHIVAT OR HATORAH,Brooklyn,2959,AVENUE Y,2959 AVENUE Y,"BROOKLYN, NY 11235",11235,05/30/2019,OR HATORAH YESHIVAT,05/30/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.59183975163,-73.938807883853,315,48,059600,3203616,3074230038,BK17
83172,YESHIVA RABBI CHAIM BERLIN,Brooklyn,1310,AVENUE I,1310 AVENUE I,"BROOKLYN, NY 11230",11230,05/30/2019,MESIVTA YESHIVA RABBI CHAIM BERLIN,05/30/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.627373305723,-73.963495670542,314,44,053000,3179556,3067060001,BK43
326835,BIG APPLE ACADEMY,Brooklyn,503-507,LAKE ST,503-507 LAKE ST,"BROOKLYN, NY 11223",11223,05/30/2019,BIG APPLE INSTITUTE INC,05/30/2019,10I,"Single service item reused, improperly stored, dispensed; not used when required.",G,40.591502045016,-73.975001195851,315,47,038600,3410089,3071700053,BK26
83172,YESHIVA RABBI CHAIM BERLIN,Brooklyn,1310,AVENUE I,1310 AVENUE I,"BROOKLYN, NY 11230",11230,05/30/2019,MESIVTA YESHIVA RABBI CHAIM BERLIN,05/30/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.627373305723,-73.963495670542,314,44,053000,3179556,3067060001,BK43
55030,CIS 339/313,Bronx,1600,WEBSTER AVENUE,1600 WEBSTER AVENUE,"BRONX, NY 10457",10457,07/15/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,05/30/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.840871222641,-73.904753324296,203,16,016700,2009400,2028970005,BX01
330421,YESHIVAT SHAARE TORAH,Brooklyn,1680,CONEY ISLAND AVE,1680 CONEY ISLAND AVE,"BROOKLYN, NY 11230",11230,05/30/2019,YESHIVAT SHAARE TORAH,05/30/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.616476550258,-73.963616914324,312,44,045400,3173152,3065730025,BK46
330421,YESHIVAT SHAARE TORAH,Brooklyn,1680,CONEY ISLAND AVE,1680 CONEY ISLAND AVE,"BROOKLYN, NY 11230",11230,05/30/2019,YESHIVAT SHAARE TORAH,05/30/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.616476550258,-73.963616914324,312,44,045400,3173152,3065730025,BK46
321954,CONGREGATION YESHIVA BEIS CHAYA MUSURA,Brooklyn,1505,CARROLL ST,1505 CARROLL ST,"BROOKLYN, NY 11213",11213,11/13/2019,BEIS CHAYA MUSHKA,05/30/2019,04A,Food Protection Certificate not held by supervisor of food operations.,C,40.666464251842,-73.937549628229,309,35,033500,3037851,3014060044,BK63
124217,YESHIVA OHR SHRAGA,Brooklyn,1102,AVENUE L,1102 AVENUE L,"Brooklyn, NY 11230",11230,11/21/2019,CONGREGATION OHR SHRAGA DVERETSKY,05/30/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.619987282966,-73.964101279449,314,44,076800,3329235,3067310001,BK43
91572,ADELPHI ACADEMY,Brooklyn,8515,RIDGE BOULEVARD,8515 RIDGE BOULEVARD,"Brooklyn, NY 11209",11209,10/21/2019,ADELPHI ACADEMY,05/30/2019,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",C,40.624739240291,-74.033469681894,310,43,006200,3328998,3060330001,BK31
321954,CONGREGATION YESHIVA BEIS CHAYA MUSURA,Brooklyn,1505,CARROLL ST,1505 CARROLL ST,"BROOKLYN, NY 11213",11213,11/13/2019,BEIS CHAYA MUSHKA,05/30/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.666464251842,-73.937549628229,309,35,033500,3037851,3014060044,BK63
141985,TALMUD TORAH OHR MOSHE,Brooklyn,1774,58 STREET,1774 58 STREET,"Brooklyn, NY 11204",11204,11/13/2019,TOLMUD TORAH OHR MOSHE,05/30/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.623598797211,-73.986815527712,312,44,024400,3131451,3055040037,BK88
323706,CENTRAL YESHIVA TOMCHEI TMIMIM,Brooklyn,885,EASTERN PKWY,885 EASTERN PKWY,"BROOKLYN, NY 11213",11213,10/31/2019,CENTRAL YESHIVA TOMCHEI TMIMIM,05/30/2019,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",C,40.669212390334,-73.938689763247,308,35,033700,3037283,3013880071,BK61
83172,YESHIVA RABBI CHAIM BERLIN,Brooklyn,1310,AVENUE I,1310 AVENUE I,"BROOKLYN, NY 11230",11230,05/30/2019,MESIVTA YESHIVA RABBI CHAIM BERLIN,05/30/2019,10I,"Single service item reused, improperly stored, dispensed; not used when required.",G,40.627373305723,-73.963495670542,314,44,053000,3179556,3067060001,BK43
321954,CONGREGATION YESHIVA BEIS CHAYA MUSURA,Brooklyn,1505,CARROLL ST,1505 CARROLL ST,"BROOKLYN, NY 11213",11213,11/13/2019,BEIS CHAYA MUSHKA,05/30/2019,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,G,40.666464251842,-73.937549628229,309,35,033500,3037851,3014060044,BK63
334838,SUCCESS ACADEMY BRONX 2 MIDDLE SCHOOL,Bronx,270,E 167TH ST,270 E 167TH ST,"BRONX, NY 10456",10456,05/30/2019,"REVOLUTION FOODS, INC.",05/30/2019,,,,40.83312464873,-73.914026382132,204,16,017500,2002410,2024380050,BX14
91572,ADELPHI ACADEMY,Brooklyn,8515,RIDGE BOULEVARD,8515 RIDGE BOULEVARD,"Brooklyn, NY 11209",11209,10/21/2019,ADELPHI ACADEMY,05/30/2019,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",C,40.624739240291,-74.033469681894,310,43,006200,3328998,3060330001,BK31
330421,YESHIVAT SHAARE TORAH,Brooklyn,1680,CONEY ISLAND AVE,1680 CONEY ISLAND AVE,"BROOKLYN, NY 11230",11230,05/30/2019,YESHIVAT SHAARE TORAH,05/30/2019,,,,40.616476550258,-73.963616914324,312,44,045400,3173152,3065730025,BK46
323706,CENTRAL YESHIVA TOMCHEI TMIMIM,Brooklyn,885,EASTERN PKWY,885 EASTERN PKWY,"BROOKLYN, NY 11213",11213,10/31/2019,CENTRAL YESHIVA TOMCHEI TMIMIM,05/30/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.669212390334,-73.938689763247,308,35,033700,3037283,3013880071,BK61
355641,THE CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,Bronx,1960,UNIVERSITY AVE,1960 UNIVERSITY AVE,"BRONX, NY 10453",10453,11/12/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,05/30/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.854186165108,-73.911924127165,205,14,024300,2094544,2028680111,BX36
321954,CONGREGATION YESHIVA BEIS CHAYA MUSURA,Brooklyn,1505,CARROLL ST,1505 CARROLL ST,"BROOKLYN, NY 11213",11213,11/13/2019,BEIS CHAYA MUSHKA,05/30/2019,05B,"Harmful, noxious gas or vapor detected. CO =13 ppm.",C,40.666464251842,-73.937549628229,309,35,033500,3037851,3014060044,BK63
330421,YESHIVAT SHAARE TORAH,Brooklyn,1680,CONEY ISLAND AVE,1680 CONEY ISLAND AVE,"BROOKLYN, NY 11230",11230,05/30/2019,YESHIVAT SHAARE TORAH,05/30/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.616476550258,-73.963616914324,312,44,045400,3173152,3065730025,BK46
355641,THE CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,Bronx,1960,UNIVERSITY AVE,1960 UNIVERSITY AVE,"BRONX, NY 10453",10453,11/12/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,05/30/2019,10J,Hand wash sign not posted,G,40.854186165108,-73.911924127165,205,14,024300,2094544,2028680111,BX36
330421,YESHIVAT SHAARE TORAH,Brooklyn,1680,CONEY ISLAND AVE,1680 CONEY ISLAND AVE,"BROOKLYN, NY 11230",11230,05/30/2019,YESHIVAT SHAARE TORAH,05/30/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.616476550258,-73.963616914324,312,44,045400,3173152,3065730025,BK46
82519,YESHIVA OHEL MOSHE,Brooklyn,7914,BAY PARKWAY,7914 BAY PARKWAY,"Brooklyn, NY 11214",11214,11/07/2019,YESHIVA OHEL MOSHE,05/30/2019,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",C,40.605747025611,-73.989865807054,311,44,027000,3162913,3062760043,BK28
324474,POLY PREP LOWER SCHOOL,Brooklyn,50,PROSPECT PARK W,50 PROSPECT PARK W,"BROOKLYN, NY 11215",11215,11/15/2019,"BON SOIR CATERERS, INC.",05/30/2019,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",C,40.669228352889,-73.972992922528,306,39,016500,3025256,3010770032,BK37
